id,name,category,purchase_date,value,depreciation_rate,status,created_at
1132,Impact Driver #1132,Tools,2023-08-30,68005.44,20.0,Active,2023-03-07T06:45:21
1133,Label Printer #1133,Office Equipment,2025-10-20,53202.34,15.0,Active,2025-03-25T18:47:56
1134,UPS #1134,IT Equipment,2022-10-03,38351.78,25.0,Retired,2023-01-12T15:53:06
1135,Router #1135,IT Equipment,2016-07-01,77870.14,20.0,Disposed,2021-11-12T03:01:49
1136,Label Printer #1136,Office Equipment,2025-08-25,36929.62,30.0,Retired,2020-10-27T09:00:26
1137,Conference Table #1137,Furniture,2020-04-09,1909.59,25.0,Active,2022-05-17T13:47:40
1138,Card Reader #1138,Office Equipment,2017-04-16,37487.66,30.0,Retired,2022-12-31T08:00:11
1139,Projector #1139,Office Equipment,2025-06-16,79249.38,15.0,Retired,2017-12-09T23:49:25
1140,Wrench Set #1140,Tools,2022-11-02,34343.98,30.0,Retired,2025-04-19T07:10:14
1141,Forklift #1141,Vehicles,2020-10-24,44764.79,10.0,Active,2018-04-20T08:47:56
1142,Printer #1142,Office Equipment,2022-11-21,11045.01,25.0,Active,2021-06-22T01:03:20
1143,Network Switch #1143,IT Equipment,2022-06-30,49660.30,25.0,Disposed,2015-11-29T16:47:54
1144,Standing Desk #1144,Furniture,2016-12-17,79438.06,10.0,Active,2021-09-13T12:39:28
1145,Printer #1145,Office Equipment,2023-04-19,68104.98,15.0,Disposed,2021-05-30T10:34:46
1146,Shuttle Bus #1146,Vehicles,2015-12-02,12031.56,10.0,Disposed,2016-08-20T02:43:51
1147,Trailer #1147,Vehicles,2017-02-15,56889.14,20.0,Disposed,2018-12-21T18:43:42
1148,Filing Cabinet #1148,Furniture,2021-06-15,55495.98,30.0,Retired,2023-03-17T03:21:13
1149,Forklift #1149,Vehicles,2022-08-04,13169.49,25.0,Disposed,2025-05-25T21:29:33
1150,Impact Driver #1150,Tools,2019-09-19,78947.45,5.0,Disposed,2016-07-17T13:22:30
1151,Saw #1151,Tools,2022-10-21,62924.91,10.0,Disposed,2023-11-24T07:08:57
1152,Telephone System #1152,Office Equipment,2016-02-20,39565.30,25.0,Retired,2019-01-14T02:19:42
1153,Wrench Set #1153,Tools,2021-04-01,40570.71,25.0,Active,2017-08-29T02:55:32
1154,Label Printer #1154,Office Equipment,2020-10-22,20856.46,10.0,Disposed,2017-02-24T11:19:09
1155,Wrench Set #1155,Tools,2023-02-13,3542.74,5.0,Disposed,2019-04-30T09:18:25
1156,Postal Scale #1156,Office Equipment,2025-10-14,53958.42,25.0,Retired,2021-06-18T08:47:20
1157,Scanner #1157,Office Equipment,2022-01-16,5941.93,20.0,Disposed,2022-02-23T20:15:00
1158,NAS Unit #1158,IT Equipment,2019-03-19,55955.80,20.0,Active,2023-08-27T17:04:48
1159,Postal Scale #1159,Office Equipment,2025-01-12,60748.67,25.0,Disposed,2020-08-01T08:21:46
1160,Projector #1160,Office Equipment,2022-11-21,45332.47,30.0,Retired,2016-12-15T16:18:59
1161,Monitor #1161,IT Equipment,2018-11-30,29872.04,30.0,Retired,2018-01-27T19:38:13
1162,Pickup Truck #1162,Vehicles,2023-09-16,73886.46,20.0,Disposed,2020-09-11T13:10:33
1163,External HDD #1163,IT Equipment,2016-12-05,35368.17,20.0,Disposed,2025-05-26T05:53:42
1164,Pickup Truck #1164,Vehicles,2016-11-27,69386.79,10.0,Retired,2023-02-23T11:52:58
1165,Scanner #1165,Office Equipment,2021-11-29,75565.09,5.0,Retired,2020-11-02T12:57:15
1166,Hammer #1166,Tools,2019-06-10,67255.34,15.0,Disposed,2023-01-15T21:08:36
1167,Standing Desk #1167,Furniture,2021-10-22,20067.36,15.0,Active,2016-10-22T13:03:01
1168,Desktop PC #1168,IT Equipment,2020-08-29,26315.93,20.0,Active,2024-05-29T17:03:30
1169,Paper Shredder #1169,Office Equipment,2022-05-26,43045.27,15.0,Retired,2024-01-22T01:28:41
1170,Conference Table #1170,Furniture,2016-04-10,26056.04,15.0,Retired,2017-03-14T20:44:51
1171,Telephone System #1171,Office Equipment,2017-03-18,17225.90,25.0,Disposed,2016-07-29T19:57:59
1172,Workshop Bench #1172,Tools,2024-03-16,37554.21,25.0,Active,2016-05-29T05:19:06
1173,Router #1173,IT Equipment,2019-01-14,58818.48,5.0,Active,2016-05-05T21:04:44
1174,Photocopier #1174,Office Equipment,2019-09-29,31810.49,20.0,Active,2023-06-12T08:28:08
1175,Telephone System #1175,Office Equipment,2019-03-14,54544.35,10.0,Disposed,2016-05-10T03:34:56
1176,Office Chair #1176,Furniture,2018-02-15,58771.86,10.0,Retired,2018-11-01T15:15:06
1177,Bookshelf #1177,Furniture,2021-06-06,8952.56,5.0,Retired,2015-12-10T12:45:55
1178,Utility Cart #1178,Vehicles,2024-12-24,353.01,15.0,Disposed,2023-10-27T07:18:42
1179,Desktop PC #1179,IT Equipment,2018-09-04,76368.01,25.0,Active,2020-03-20T18:44:28
1180,Multimeter #1180,Tools,2019-04-04,51746.48,30.0,Retired,2021-10-20T07:11:23
1181,Router #1181,IT Equipment,2018-12-11,31898.46,25.0,Active,2018-12-08T13:37:03
1182,Projector #1182,Office Equipment,2016-09-24,23778.03,25.0,Disposed,2017-05-30T03:15:24
1183,UPS #1183,IT Equipment,2024-08-12,56381.80,5.0,Active,2021-06-09T20:23:00
1184,Wireless Access Point #1184,IT Equipment,2021-07-03,67951.32,15.0,Disposed,2018-09-11T02:28:29
1185,Router #1185,IT Equipment,2020-08-26,70307.95,5.0,Retired,2023-10-29T06:42:04
1186,Photocopier #1186,Office Equipment,2016-10-14,63450.20,5.0,Retired,2016-06-22T21:30:28
1187,Conference Table #1187,Furniture,2017-09-25,72167.08,25.0,Active,2024-01-10T09:43:35
1188,Company Motorcycle #1188,Vehicles,2018-06-10,48123.17,25.0,Retired,2016-11-17T19:13:31
1189,Laptop #1189,IT Equipment,2024-01-03,67147.08,15.0,Disposed,2019-03-03T06:18:52
1190,Tool Trolley #1190,Tools,2022-05-12,15628.62,20.0,Active,2018-02-13T01:54:36
1191,Utility Cart #1191,Vehicles,2023-12-23,38046.79,5.0,Active,2020-09-09T01:55:01
1192,Reception Sofa #1192,Furniture,2018-06-09,5623.73,25.0,Active,2022-06-14T17:47:58
1193,Shuttle Bus #1193,Vehicles,2023-06-23,40373.42,30.0,Disposed,2017-04-14T03:06:12
1194,Conference Table #1194,Furniture,2021-05-24,27356.81,10.0,Retired,2022-04-26T11:40:15
1195,Desk #1195,Furniture,2017-05-07,34200.44,25.0,Retired,2023-10-30T19:10:33
1196,Time Clock #1196,Office Equipment,2019-08-11,74510.63,10.0,Retired,2018-09-08T04:05:25
1197,Projector #1197,Office Equipment,2021-12-26,20018.83,25.0,Disposed,2019-03-22T17:46:38
1198,Visitor Chair #1198,Furniture,2023-08-20,73700.29,25.0,Retired,2022-08-15T23:15:35
1199,Photocopier #1199,Office Equipment,2022-11-07,11042.46,15.0,Active,2020-11-26T14:36:25
1200,Monitor #1200,IT Equipment,2018-08-14,75324.16,5.0,Disposed,2021-05-31T19:34:43
1201,Laptop #1201,IT Equipment,2019-10-31,33266.58,15.0,Disposed,2024-07-03T00:04:55
1202,Drill #1202,Tools,2025-05-01,69246.17,15.0,Disposed,2019-10-13T14:55:50
1203,Impact Driver #1203,Tools,2017-06-24,73787.39,30.0,Retired,2017-10-21T19:57:48
1204,Company Motorcycle #1204,Vehicles,2021-01-08,73611.76,15.0,Disposed,2025-03-16T22:24:38
1205,Hammer #1205,Tools,2019-09-24,23547.73,15.0,Disposed,2016-04-22T15:01:54
1206,Desktop PC #1206,IT Equipment,2016-02-21,26096.52,10.0,Retired,2020-12-12T18:19:57
1207,Label Printer #1207,Office Equipment,2018-01-28,62834.40,30.0,Disposed,2021-08-01T12:44:22
1208,Postal Scale #1208,Office Equipment,2021-01-28,45051.24,5.0,Retired,2025-05-05T02:18:14
1209,Wrench Set #1209,Tools,2017-12-07,50583.92,30.0,Active,2023-12-22T00:37:38
1210,Wireless Access Point #1210,IT Equipment,2020-08-17,56851.84,5.0,Active,2023-12-16T09:58:22
1211,External HDD #1211,IT Equipment,2025-03-06,594.87,25.0,Disposed,2024-07-20T15:48:18
1212,Saw #1212,Tools,2022-07-20,74006.13,30.0,Active,2020-02-12T23:57:40
1213,Drawer Unit #1213,Furniture,2017-08-24,45706.04,5.0,Retired,2019-10-05T00:25:05
1214,Soldering Station #1214,Tools,2025-08-17,62850.89,20.0,Active,2017-06-09T15:43:20
1215,Shuttle Bus #1215,Vehicles,2022-10-22,39505.03,25.0,Active,2020-06-18T14:00:06
1216,Filing Cabinet #1216,Furniture,2019-04-05,66009.14,20.0,Retired,2020-10-10T05:12:27
1217,Soldering Station #1217,Tools,2017-03-16,29949.26,30.0,Disposed,2017-03-08T19:07:31
1218,Hammer #1218,Tools,2023-10-16,40748.77,30.0,Disposed,2019-10-10T20:00:19
1219,Company Motorcycle #1219,Vehicles,2020-05-27,61320.09,30.0,Active,2018-03-28T14:50:14
1220,Shuttle Bus #1220,Vehicles,2019-09-02,46387.90,20.0,Disposed,2019-03-07T12:58:02
1221,Electric Pallet Jack #1221,Vehicles,2022-05-04,56491.32,10.0,Disposed,2020-12-30T06:37:04
1222,Projector #1222,Office Equipment,2025-05-02,66144.26,25.0,Retired,2023-08-21T11:38:56
1223,Laptop #1223,IT Equipment,2021-11-28,39672.84,5.0,Retired,2024-08-23T21:40:30
1224,Saw #1224,Tools,2018-03-20,50227.04,20.0,Retired,2020-02-07T07:18:29
1225,Conference Table #1225,Furniture,2024-01-18,24816.97,5.0,Active,2021-11-08T19:26:08
1226,Multimeter #1226,Tools,2020-01-27,32466.63,15.0,Disposed,2019-06-19T13:20:20
1227,External HDD #1227,IT Equipment,2023-04-20,33245.71,5.0,Retired,2018-03-04T20:07:05
1228,Service Car #1228,Vehicles,2019-11-01,60885.83,25.0,Disposed,2020-10-01T14:18:13
1229,Scanner #1229,Office Equipment,2024-10-21,3670.31,15.0,Retired,2023-08-30T14:32:56
1230,Hammer #1230,Tools,2016-03-07,44870.01,15.0,Retired,2017-09-21T22:54:25
1231,Reception Sofa #1231,Furniture,2025-01-19,54938.12,5.0,Active,2017-12-19T12:48:41
1232,Workshop Bench #1232,Tools,2016-01-15,50329.56,10.0,Retired,2025-05-31T21:34:27
1233,Router #1233,IT Equipment,2017-10-29,67194.56,10.0,Disposed,2016-06-22T16:04:40
1234,Office Chair #1234,Furniture,2018-08-21,58566.37,10.0,Retired,2018-11-02T06:01:06
1235,Telephone System #1235,Office Equipment,2025-07-27,70660.31,5.0,Retired,2018-04-17T03:13:22
1236,Projector #1236,Office Equipment,2019-04-18,39946.43,5.0,Disposed,2016-11-17T15:29:30
1237,Angle Grinder #1237,Tools,2020-04-21,35662.74,15.0,Retired,2020-05-03T12:28:54
1238,Hammer #1238,Tools,2017-12-27,6578.85,20.0,Disposed,2016-06-14T12:42:14
1239,External HDD #1239,IT Equipment,2018-06-12,38587.49,10.0,Active,2023-09-06T19:11:29
1240,Forklift #1240,Vehicles,2020-09-07,38366.96,15.0,Disposed,2016-12-14T04:21:54
1241,Angle Grinder #1241,Tools,2023-11-14,39776.65,15.0,Active,2019-07-26T17:26:46
1242,Shuttle Bus #1242,Vehicles,2017-04-13,59375.46,15.0,Active,2025-04-20T20:53:10
1243,Laptop #1243,IT Equipment,2020-03-24,77031.47,25.0,Disposed,2020-01-28T13:36:44
1244,Printer #1244,Office Equipment,2020-06-22,53618.03,20.0,Retired,2022-01-10T01:34:27
1245,Saw #1245,Tools,2021-02-04,34286.51,5.0,Retired,2020-07-09T23:55:00
1246,Label Printer #1246,Office Equipment,2025-06-02,22348.20,15.0,Retired,2025-08-04T09:29:26
1247,Box Truck #1247,Vehicles,2020-08-03,13939.49,10.0,Retired,2022-02-15T17:27:40
1248,UPS #1248,IT Equipment,2023-08-26,33355.69,30.0,Disposed,2017-04-25T20:49:25
1249,Label Printer #1249,Office Equipment,2018-12-23,15441.29,15.0,Retired,2020-01-14T23:16:59
1250,Forklift #1250,Vehicles,2021-08-26,46808.64,20.0,Disposed,2025-02-23T11:50:50
1251,Utility Cart #1251,Vehicles,2022-02-13,12637.41,5.0,Retired,2019-10-04T16:16:17
1252,Service Car #1252,Vehicles,2017-01-20,45947.83,25.0,Retired,2017-07-18T13:34:52
1253,Tool Trolley #1253,Tools,2023-02-14,69570.66,5.0,Disposed,2024-10-26T21:11:11
1254,Conference Table #1254,Furniture,2021-06-12,50119.68,25.0,Disposed,2021-11-29T17:35:41
1255,Label Printer #1255,Office Equipment,2022-05-14,65170.57,25.0,Disposed,2016-11-21T09:21:06
1256,Router #1256,IT Equipment,2016-08-10,44803.32,10.0,Retired,2021-04-26T13:31:34
1257,Paper Shredder #1257,Office Equipment,2020-12-07,48317.55,30.0,Disposed,2019-02-25T00:55:09
1258,UPS #1258,IT Equipment,2018-04-03,73886.38,25.0,Retired,2021-01-25T10:14:16
1259,Laptop #1259,IT Equipment,2023-03-15,56260.38,15.0,Retired,2017-12-10T18:02:23
1260,Bookshelf #1260,Furniture,2024-01-11,11155.79,20.0,Active,2021-03-07T02:34:29
1261,Box Truck #1261,Vehicles,2017-04-04,2729.92,10.0,Retired,2025-07-24T07:32:23
1262,Paper Shredder #1262,Office Equipment,2016-06-14,43099.75,30.0,Retired,2017-12-17T04:29:54
1263,NAS Unit #1263,IT Equipment,2015-11-20,46979.72,30.0,Retired,2016-07-14T18:11:30
1264,Pickup Truck #1264,Vehicles,2017-01-18,3396.36,25.0,Retired,2022-03-04T06:53:55
1265,Box Truck #1265,Vehicles,2020-03-22,51202.24,20.0,Retired,2019-11-29T01:57:19
1266,Desk #1266,Furniture,2023-06-04,56805.12,20.0,Disposed,2017-10-09T19:19:01
1267,Laptop #1267,IT Equipment,2021-11-10,26652.33,30.0,Retired,2019-11-25T03:45:39
1268,Monitor #1268,IT Equipment,2017-10-04,63502.81,25.0,Disposed,2017-01-09T06:24:48
1269,Office Chair #1269,Furniture,2024-04-14,9470.12,30.0,Disposed,2024-12-20T16:36:56
1270,Router #1270,IT Equipment,2019-11-17,34960.76,15.0,Retired,2022-02-11T05:07:01
1271,Server #1271,IT Equipment,2024-09-11,37731.62,10.0,Active,2017-05-20T09:34:05
1272,Tool Trolley #1272,Tools,2023-02-16,2388.29,10.0,Disposed,2023-08-11T02:55:26
1273,Saw #1273,Tools,2018-10-12,38320.24,15.0,Active,2018-09-10T21:26:23
1274,Office Chair #1274,Furniture,2017-01-22,55532.92,30.0,Retired,2020-07-09T18:33:52
1275,Paper Shredder #1275,Office Equipment,2021-10-04,76668.43,20.0,Disposed,2025-10-27T09:42:15
1276,Projector #1276,Office Equipment,2018-05-21,15371.91,15.0,Disposed,2021-04-15T21:26:32
1277,Laptop #1277,IT Equipment,2019-04-24,39878.87,20.0,Active,2018-10-24T06:27:53
1278,Monitor #1278,IT Equipment,2016-06-05,44345.71,10.0,Active,2017-01-29T07:44:25
1279,Wireless Access Point #1279,IT Equipment,2020-07-19,74799.90,5.0,Retired,2017-05-01T17:00:08
1280,Utility Cart #1280,Vehicles,2021-04-24,18559.19,30.0,Active,2016-01-29T03:19:04
1281,Forklift #1281,Vehicles,2019-12-04,10099.25,30.0,Disposed,2018-09-19T21:57:09
1282,Desktop PC #1282,IT Equipment,2022-06-13,1748.80,5.0,Disposed,2022-01-15T02:21:35
1283,Time Clock #1283,Office Equipment,2023-10-30,48653.78,15.0,Active,2025-06-04T18:18:17
1284,Multimeter #1284,Tools,2018-08-30,51090.05,20.0,Retired,2024-12-18T06:26:49
1285,Saw #1285,Tools,2016-03-18,28403.20,10.0,Active,2024-09-03T10:17:47
1286,Postal Scale #1286,Office Equipment,2020-11-26,33047.14,5.0,Retired,2021-10-08T07:57:37
1287,Whiteboard #1287,Furniture,2022-07-09,71043.99,10.0,Retired,2022-08-18T08:16:15
1288,Photocopier #1288,Office Equipment,2019-08-16,9056.42,15.0,Active,2025-08-27T04:27:08
1289,Company Motorcycle #1289,Vehicles,2024-02-03,14698.03,25.0,Retired,2018-08-30T23:46:58
1290,Drawer Unit #1290,Furniture,2024-03-25,64480.95,10.0,Disposed,2025-06-06T09:18:37
1291,Server #1291,IT Equipment,2025-07-20,49985.36,25.0,Retired,2018-11-03T18:08:00
1292,Whiteboard #1292,Furniture,2024-11-10,6444.00,30.0,Disposed,2018-09-05T11:08:16
1293,Laptop #1293,IT Equipment,2017-11-16,11926.73,25.0,Active,2017-05-01T17:56:35
1294,Utility Cart #1294,Vehicles,2020-06-07,45064.30,25.0,Retired,2019-09-25T07:24:23
1295,Pickup Truck #1295,Vehicles,2023-08-20,38047.46,10.0,Active,2022-08-11T08:27:31
1296,External HDD #1296,IT Equipment,2018-09-29,40935.89,30.0,Disposed,2021-08-22T03:10:15
1297,Laptop #1297,IT Equipment,2019-04-19,44412.62,30.0,Retired,2019-07-30T10:48:35
1298,Laptop #1298,IT Equipment,2018-04-09,56250.79,15.0,Disposed,2024-09-25T20:49:37
1299,Company Motorcycle #1299,Vehicles,2022-07-14,2715.31,25.0,Disposed,2015-12-11T18:17:12
1300,Visitor Chair #1300,Furniture,2020-07-27,13286.33,30.0,Active,2016-09-07T14:50:45
1301,Telephone System #1301,Office Equipment,2024-04-09,40047.71,20.0,Disposed,2024-10-25T12:53:09
1302,Desktop PC #1302,IT Equipment,2024-05-22,43853.09,5.0,Retired,2019-01-30T02:52:14
1303,External HDD #1303,IT Equipment,2017-04-06,10043.76,25.0,Disposed,2021-12-22T02:12:36
1304,Company Motorcycle #1304,Vehicles,2017-08-03,26452.30,20.0,Disposed,2018-01-21T18:14:26
1305,Hammer #1305,Tools,2023-10-02,51610.17,10.0,Active,2018-07-18T00:55:38
1306,Desktop PC #1306,IT Equipment,2024-08-19,73870.37,15.0,Disposed,2023-11-26T09:27:43
1307,Scanner #1307,Office Equipment,2018-06-21,29257.71,30.0,Disposed,2021-09-19T01:43:34
1308,Whiteboard #1308,Furniture,2020-10-30,68253.91,30.0,Disposed,2024-04-12T10:48:26
1309,Filing Cabinet #1309,Furniture,2018-09-04,70767.15,5.0,Retired,2017-07-16T09:24:35
1310,Desk #1310,Furniture,2023-08-11,76120.11,20.0,Active,2018-10-26T02:44:25
1311,Paper Shredder #1311,Office Equipment,2022-02-21,59401.58,5.0,Active,2019-03-17T06:07:41
1312,Projector #1312,Office Equipment,2022-02-15,9713.42,30.0,Retired,2018-03-18T16:02:34
1313,Tool Trolley #1313,Tools,2017-02-23,27081.52,10.0,Disposed,2018-04-19T07:44:01
1314,Shuttle Bus #1314,Vehicles,2020-01-28,61526.54,25.0,Active,2025-06-01T13:05:35
1315,NAS Unit #1315,IT Equipment,2024-01-08,54354.79,15.0,Retired,2019-01-24T15:50:02
1316,Scanner #1316,Office Equipment,2015-12-14,52576.43,30.0,Disposed,2021-05-22T09:54:27
1317,Wireless Access Point #1317,IT Equipment,2025-01-26,36034.85,25.0,Disposed,2022-05-31T11:38:15
1318,Tool Trolley #1318,Tools,2021-12-11,49947.89,20.0,Active,2024-04-25T17:24:33
1319,Drawer Unit #1319,Furniture,2019-08-31,39427.29,5.0,Disposed,2017-05-10T17:29:26
1320,Impact Driver #1320,Tools,2016-10-16,74856.80,25.0,Active,2021-10-25T19:08:53
1321,Company Motorcycle #1321,Vehicles,2021-08-20,14457.13,10.0,Active,2022-04-30T12:06:08
1322,NAS Unit #1322,IT Equipment,2016-11-25,11090.17,15.0,Active,2016-06-22T05:17:08
1323,Shuttle Bus #1323,Vehicles,2019-05-09,21573.16,25.0,Retired,2023-03-21T21:55:10
1324,Wireless Access Point #1324,IT Equipment,2025-05-19,36645.78,30.0,Active,2025-05-20T13:45:54
1325,Hammer #1325,Tools,2018-03-02,18916.24,10.0,Retired,2018-09-30T07:00:38
1326,Desk #1326,Furniture,2017-07-19,79733.36,20.0,Retired,2016-05-16T21:49:19
1327,Workshop Bench #1327,Tools,2019-07-09,7470.99,15.0,Active,2021-06-18T13:44:32
1328,Conference Table #1328,Furniture,2025-08-01,24533.00,25.0,Retired,2022-11-11T09:42:39
1329,Visitor Chair #1329,Furniture,2016-07-04,18054.48,5.0,Active,2024-03-03T12:01:38
1330,Standing Desk #1330,Furniture,2018-12-01,1062.59,20.0,Active,2023-12-16T14:26:17
1331,Label Printer #1331,Office Equipment,2024-05-05,46279.18,25.0,Retired,2019-07-13T16:28:53
1332,Wireless Access Point #1332,IT Equipment,2021-12-17,66616.34,20.0,Disposed,2016-01-08T05:13:34
1333,Scanner #1333,Office Equipment,2019-11-14,62177.98,15.0,Retired,2023-01-05T22:04:38
1334,Standing Desk #1334,Furniture,2020-07-30,53174.13,20.0,Disposed,2017-04-13T17:47:33
1335,Electric Pallet Jack #1335,Vehicles,2022-06-28,9531.83,15.0,Active,2021-01-01T15:36:47
1336,Electric Pallet Jack #1336,Vehicles,2023-03-31,53968.85,30.0,Disposed,2016-06-24T22:44:28
1337,Forklift #1337,Vehicles,2018-11-28,49394.19,10.0,Active,2025-07-10T22:04:32
1338,Trailer #1338,Vehicles,2020-02-29,58513.67,25.0,Retired,2017-09-10T19:18:26
1339,Visitor Chair #1339,Furniture,2021-04-14,62349.20,25.0,Active,2025-05-08T06:53:23
1340,Router #1340,IT Equipment,2022-06-24,3999.26,5.0,Retired,2025-03-11T13:54:39
1341,Bookshelf #1341,Furniture,2021-05-18,9249.36,20.0,Disposed,2023-09-03T06:47:10
1342,Reception Sofa #1342,Furniture,2023-12-10,16849.57,25.0,Disposed,2017-04-19T06:13:49
1343,Paper Shredder #1343,Office Equipment,2017-08-29,34458.17,25.0,Disposed,2016-09-25T23:26:01
1344,External HDD #1344,IT Equipment,2024-09-18,63475.14,5.0,Disposed,2020-03-12T18:21:27
1345,Hammer #1345,Tools,2023-06-18,67840.54,25.0,Retired,2021-06-02T07:48:14
1346,Forklift #1346,Vehicles,2022-06-25,21093.93,30.0,Active,2017-10-06T12:33:35
1347,Hammer #1347,Tools,2016-12-21,3841.91,15.0,Retired,2022-04-30T07:30:55
1348,Desktop PC #1348,IT Equipment,2017-08-04,70856.34,20.0,Active,2024-06-17T18:05:39
1349,Electric Pallet Jack #1349,Vehicles,2017-07-13,59078.20,30.0,Retired,2025-09-25T17:35:35
1350,Forklift #1350,Vehicles,2020-10-31,4735.30,20.0,Active,2018-03-07T03:19:59
1351,Scanner #1351,Office Equipment,2024-06-20,59985.07,20.0,Active,2020-10-08T19:38:41
1352,Box Truck #1352,Vehicles,2021-08-08,68415.06,10.0,Retired,2017-01-19T20:12:15
1353,NAS Unit #1353,IT Equipment,2021-11-10,46428.86,5.0,Retired,2018-11-12T11:11:39
1354,Printer #1354,Office Equipment,2021-09-16,12831.07,30.0,Disposed,2017-10-13T11:26:11
1355,Tool Trolley #1355,Tools,2016-01-11,20103.96,15.0,Disposed,2025-10-19T20:30:14
1356,Utility Cart #1356,Vehicles,2020-08-24,7515.82,30.0,Retired,2021-10-24T12:39:03
1357,NAS Unit #1357,IT Equipment,2022-06-06,23137.55,20.0,Disposed,2017-02-22T14:11:21
1358,Router #1358,IT Equipment,2020-06-11,49959.10,10.0,Active,2021-12-22T11:36:03
1359,Desktop PC #1359,IT Equipment,2020-10-10,70984.04,20.0,Retired,2015-12-19T01:17:40
1360,Electric Pallet Jack #1360,Vehicles,2024-09-14,70092.76,30.0,Active,2018-09-22T19:42:31
1361,Saw #1361,Tools,2025-07-04,11793.78,20.0,Retired,2024-10-18T02:56:38
1362,Wireless Access Point #1362,IT Equipment,2021-02-03,74101.15,15.0,Active,2022-06-26T12:05:51
1363,Delivery Van #1363,Vehicles,2020-04-18,71732.60,30.0,Disposed,2024-09-04T20:11:18
1364,Pickup Truck #1364,Vehicles,2024-07-16,66062.60,15.0,Disposed,2018-02-23T10:55:57
1365,Card Reader #1365,Office Equipment,2025-07-13,64646.23,30.0,Disposed,2025-04-20T00:49:50
1366,Network Switch #1366,IT Equipment,2019-07-21,11206.25,15.0,Retired,2019-11-08T21:11:36
1367,Reception Sofa #1367,Furniture,2018-11-07,49909.01,30.0,Disposed,2023-02-18T09:02:11
1368,Photocopier #1368,Office Equipment,2021-02-26,41035.97,10.0,Disposed,2021-02-01T21:28:12
1369,Whiteboard #1369,Furniture,2025-03-23,12429.41,5.0,Active,2024-11-09T11:30:10
1370,Workshop Bench #1370,Tools,2023-09-22,47861.44,20.0,Retired,2023-02-05T06:15:49
1371,Server #1371,IT Equipment,2018-07-02,37166.74,25.0,Disposed,2021-08-10T17:04:42
1372,Wrench Set #1372,Tools,2016-11-02,25846.01,15.0,Active,2021-07-09T13:16:12
1373,Multimeter #1373,Tools,2020-01-31,76044.99,15.0,Disposed,2022-07-21T13:56:55
1374,Label Printer #1374,Office Equipment,2023-07-09,18465.80,15.0,Retired,2022-08-31T02:08:49
1375,Forklift #1375,Vehicles,2023-12-14,22181.64,10.0,Active,2022-08-07T09:36:56
1376,Saw #1376,Tools,2021-06-09,59258.02,10.0,Active,2024-06-08T18:06:21
1377,Postal Scale #1377,Office Equipment,2025-07-18,32884.32,5.0,Active,2019-04-16T10:01:57
1378,Router #1378,IT Equipment,2018-07-09,4687.53,30.0,Retired,2022-11-06T22:27:59
1379,Photocopier #1379,Office Equipment,2020-12-23,47599.80,20.0,Disposed,2018-07-09T22:52:39
1380,Impact Driver #1380,Tools,2020-02-05,59628.04,15.0,Active,2016-12-10T16:28:25
1381,Shuttle Bus #1381,Vehicles,2023-09-17,73132.93,30.0,Active,2018-04-19T03:52:34
1382,Label Printer #1382,Office Equipment,2017-03-16,8388.62,10.0,Retired,2024-08-12T11:37:50
1383,Electric Pallet Jack #1383,Vehicles,2016-06-16,33137.34,10.0,Disposed,2023-09-27T08:40:47
1384,Workshop Bench #1384,Tools,2017-04-24,58725.32,25.0,Disposed,2019-04-24T06:48:35
1385,Shuttle Bus #1385,Vehicles,2016-06-16,30100.15,5.0,Disposed,2018-05-17T09:29:45
1386,Card Reader #1386,Office Equipment,2021-12-17,33021.33,30.0,Retired,2019-07-29T11:11:51
1387,Postal Scale #1387,Office Equipment,2019-02-18,55344.72,20.0,Active,2019-11-16T18:50:48
1388,Delivery Van #1388,Vehicles,2016-10-31,27977.25,20.0,Active,2017-12-30T15:22:18
1389,Tool Trolley #1389,Tools,2022-06-17,39456.58,25.0,Disposed,2024-07-23T04:31:41
1390,Impact Driver #1390,Tools,2017-11-06,30133.96,15.0,Active,2016-04-28T16:29:48
1391,Office Chair #1391,Furniture,2022-12-12,74976.50,20.0,Disposed,2017-03-28T07:26:02
1392,Paper Shredder #1392,Office Equipment,2018-01-31,37421.87,5.0,Retired,2018-05-06T01:59:23
1393,Bookshelf #1393,Furniture,2023-07-14,77130.53,25.0,Retired,2019-05-04T05:17:20
1394,Impact Driver #1394,Tools,2017-03-10,7753.56,5.0,Active,2024-08-19T03:41:51
1395,Trailer #1395,Vehicles,2019-11-10,10437.89,25.0,Disposed,2021-02-07T18:04:52
1396,Reception Sofa #1396,Furniture,2019-05-01,30137.66,20.0,Active,2016-11-01T02:48:37
1397,Delivery Van #1397,Vehicles,2020-05-15,6397.95,25.0,Disposed,2015-12-17T13:45:22
1398,Wrench Set #1398,Tools,2024-04-08,38147.71,25.0,Active,2023-01-05T05:59:39
1399,Box Truck #1399,Vehicles,2020-03-25,79093.22,30.0,Retired,2019-05-23T21:17:57
1400,Whiteboard #1400,Furniture,2018-09-13,55991.95,5.0,Retired,2023-08-22T17:05:13
1401,Electric Pallet Jack #1401,Vehicles,2016-03-10,44301.75,10.0,Active,2019-08-12T01:12:20
1402,Desk #1402,Furniture,2025-08-30,48364.35,5.0,Active,2020-11-06T08:17:12
1403,Monitor #1403,IT Equipment,2016-09-08,62627.11,10.0,Disposed,2022-08-22T05:06:27
